"block_id";"user_app";"date";"lat";"long";"type_house";"raise_dog_house";"number_dog_house";"number_dog_vaccinated_2024";"number_dog_vaccinated_sweep";"head_or_observe_dogs_inside_house";"multifamily";"cluster"
"1.8.66-7";"VP02";"2025-07-05T10:16:22.309850";"-16.426408200000001";"-71.525631599999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:16:34.863382";"-16.426422200000001";"-71.525712299999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:16:44.249872";"-16.4264428";"-71.525794000000005";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T10:19:06.781714";"-16.4279276";"-71.526253600000004";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T10:19:22.168818";"-16.427928399999999";"-71.526255599999999";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T10:19:27.019510";"-16.427928399999999";"-71.526255599999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T10:19:33.920359";"-16.427928399999999";"-71.526255599999999";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:19:33.760347";"-16.4291567";"-71.5264217";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:19:56.352204";"-16.4291567";"-71.5264217";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:20:09.005117";"-16.4291567";"-71.5264217";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:20:33.096481";"-16.429164700000001";"-71.526428999999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-10";"VP02";"2025-07-05T10:20:34.810905";"-16.426327100000002";"-71.525843100000003";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T10:20:53.892797";"-16.427928399999999";"-71.526255599999999";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:21:48.814851";"-16.429185";"-71.526814999999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-10";"VP02";"2025-07-05T10:21:44.044263";"-16.426311299999998";"-71.525760399999996";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:22:03.115670";"-16.429185";"-71.526814999999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:22:59.821496";"-16.429165000000001";"-71.526743300000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:23:09.411180";"-16.429165000000001";"-71.526743300000007";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:23:26.259654";"-16.429165000000001";"-71.526743300000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:23:33.618542";"-16.429165000000001";"-71.526743300000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:23:40.277506";"-16.429165000000001";"-71.526743300000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:23:49.087570";"-16.429165000000001";"-71.526743300000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:23:59.590858";"-16.429172000000001";"-71.526670800000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:24:08.381151";"-16.4291597";"-71.526596699999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T10:24:27.828900";"-16.427916499999998";"-71.526429899999997";"P";"si";3;"0";0;NA;"no";"cluster3"
"1.8.34-10";"VP01";"2025-07-05T10:25:21.936236";"-16.429077199999998";"-71.526043599999994";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-7";"VP02";"2025-07-05T10:22:12.490973";"-16.426320499999999";"-71.525786100000005";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.66-10";"VP02";"2025-07-05T10:27:19.092710";"-16.426308299999999";"-71.525687700000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-10";"VP02";"2025-07-05T10:27:37.814981";"-16.426344";"-71.525565299999997";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-10";"VP02";"2025-07-05T10:28:00.010862";"-16.426131699999999";"-71.525502500000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-10";"VP02";"2025-07-05T10:28:14.489625";"-16.4260129";"-71.525547799999998";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T10:24:38.455573";"-16.427908800000001";"-71.526426200000003";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.66-10";"VP02";"2025-07-05T10:30:31.472311";"-16.425825799999998";"-71.525569899999994";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:32:06.086173";"-16.4286183";"-71.525991700000006";"LP";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T10:32:51.345643";"-16.4279136";"-71.526380599999996";"P";"si";2;"2";2;NA;"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T10:32:58.364196";"-16.428615000000001";"-71.525970000000001";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T10:33:46.827091";"-16.428615000000001";"-71.525970000000001";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:34:07.432967";"-16.425909499999999";"-71.525521299999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:34:51.902934";"-16.425783800000001";"-71.525530700000004";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:34:54.972426";"-16.4286949";"-71.526239399999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:35:36.808562";"-16.428713299999998";"-71.5263633";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:36:04.512752";"-16.428713299999998";"-71.5263633";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:36:22.659532";"-16.428713299999998";"-71.5263633";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:36:46.201345";"-16.428713299999998";"-71.5263633";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:35:11.111152";"-16.4258709";"-71.525481299999996";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.34-15";"VP03";"2025-07-05T10:38:30.100784";"-16.427904600000002";"-71.526378500000007";"P";"si";5;"1";1;NA;"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:38:58.015661";"-16.428713299999998";"-71.5263633";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.66-9";"VP02";"2025-07-05T10:43:36.840673";"-16.426031399999999";"-71.525549900000001";"P";"si";3;"0";1;NA;"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:44:14.963549";"-16.428721700000001";"-71.5263767";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:44:57.766843";"-16.428721700000001";"-71.5263767";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-11";"VP01";"2025-07-05T10:45:28.669585";"-16.428721700000001";"-71.5263767";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-12";"VP01";"2025-07-05T10:45:51.309116";"-16.428721700000001";"-71.5263767";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-13";"VP03";"2025-07-05T10:46:29.892159";"-16.4279048";"-71.526616599999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-13";"VP03";"2025-07-05T10:46:36.241250";"-16.427927700000001";"-71.526599399999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.34-12";"VP01";"2025-07-05T10:49:25.483989";"-16.428566700000001";"-71.5265433";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-12";"VP01";"2025-07-05T10:49:35.240171";"-16.428566700000001";"-71.5265433";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-12";"VP01";"2025-07-05T10:49:48.675285";"-16.428566700000001";"-71.5265433";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-12";"VP01";"2025-07-05T10:50:09.453629";"-16.428566700000001";"-71.5265433";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-12";"VP01";"2025-07-05T10:50:37.522732";"-16.428566700000001";"-71.5265433";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:52:06.151749";"-16.4283283";"-71.526345000000006";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:52:17.887623";"-16.4283283";"-71.526345000000006";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:53:10.183510";"-16.428278299999999";"-71.526229999999998";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:53:22.153610";"-16.428278299999999";"-71.526229999999998";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:53:41.882631";"-16.428296899999999";"-71.526162200000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:54:05.506973";"-16.428296700000001";"-71.526163299999993";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:54:38.271374";"-16.428296700000001";"-71.526163299999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:54:58.664644";"-16.428296700000001";"-71.526163299999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:55:57.734390";"-16.428268299999999";"-71.526033299999995";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:56:06.927071";"-16.428268299999999";"-71.526033299999995";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:56:24.308036";"-16.428268299999999";"-71.526033299999995";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:56:59.569273";"-16.428268299999999";"-71.526033299999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-13";"VP03";"2025-07-05T10:57:01.259349";"-16.427701599999999";"-71.526795399999997";"P";"si";3;"2";2;NA;"no";"cluster3"
"1.8.34-16";"VP01";"2025-07-05T10:57:17.732139";"-16.428268299999999";"-71.526033299999995";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T10:57:33.784534";"-16.428268299999999";"-71.526033299999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-13";"VP03";"2025-07-05T11:02:52.248482";"-16.427703399999999";"-71.526676699999996";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.66-10";"VP02";"2025-07-05T11:05:48.431464";"-16.426297399999999";"-71.526307099999997";"P";"si";2;"2";2;NA;"no";"cluster3"
"1.8.34-15";"VP03";"2025-07-05T11:03:04.379357";"-16.4277032";"-71.526675600000004";"DOG_ANOTHER_AREA";NA;4;"4";4;NA;"no";"cluster3"
"1.8.34-15";"VP03";"2025-07-05T11:19:12.809259";"-16.428108999999999";"-71.526538400000007";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.34-16";"VP03";"2025-07-05T11:22:09.298746";"-16.4283343";"-71.526445300000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.34-4";"VP02";"2025-07-05T11:24:07.634404";"-16.4279245";"-71.528250499999999";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T11:26:47.638361";"-16.4286083";"-71.525963300000001";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.34-3";"VP02";"2025-07-05T11:29:27.255925";"-16.427956300000002";"-71.5281959";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T11:30:35.182303";"-16.428466700000001";"-71.525980000000004";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T11:31:04.583900";"-16.428466700000001";"-71.525980000000004";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.34-17";"VP01";"2025-07-05T11:31:30.672806";"-16.428466700000001";"-71.525980000000004";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T11:43:32.872700";"-16.433060399999999";"-71.532350899999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T11:44:39.188586";"-16.433007799999999";"-71.532336700000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-2";"VP02";"2025-07-05T11:44:47.092253";"-16.433026000000002";"-71.532357700000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-2";"VP02";"2025-07-05T11:44:56.662577";"-16.433038100000001";"-71.532395500000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T11:45:08.865651";"-16.433048400000001";"-71.532463500000006";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.23-2";"VP03";"2025-07-05T11:47:43.230018";"-16.433701899999999";"-71.5320234";"LP";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.23-2";"VP02";"2025-07-05T11:48:27.249049";"-16.433146300000001";"-71.532627399999996";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T11:48:45.529140";"-16.433116200000001";"-71.532594500000002";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.23-2";"VP03";"2025-07-05T11:48:59.239594";"-16.433783399999999";"-71.532184700000002";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.23-2";"VP03";"2025-07-05T11:49:26.719647";"-16.4337613";"-71.532192100000003";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-3";"VP03";"2025-07-05T11:53:41.318966";"-16.4338619";"-71.532485899999998";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T11:53:57.690397";"-16.433147099999999";"-71.532635799999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T11:54:27.395696";"-16.433863599999999";"-71.532377999999994";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T11:54:37.013249";"-16.433185699999999";"-71.532758000000001";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-3";"VP03";"2025-07-05T11:54:43.631192";"-16.433859300000002";"-71.532486000000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-3";"VP02";"2025-07-05T11:55:35.263331";"-16.433226300000001";"-71.532764999999998";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T11:56:43.686352";"-16.433211100000001";"-71.532786400000006";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.23-3";"VP02";"2025-07-05T11:58:01.191571";"-16.433318499999999";"-71.532952800000004";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.23-3";"VP03";"2025-07-05T11:58:15.573143";"-16.433915599999999";"-71.532592800000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T11:58:24.603528";"-16.433863200000001";"-71.532549200000005";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T11:58:33.084816";"-16.433868700000001";"-71.532549399999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-3";"VP02";"2025-07-05T12:01:27.453478";"-16.433201700000001";"-71.532936500000005";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.23-3";"VP03";"2025-07-05T12:02:20.498295";"-16.433919899999999";"-71.532580600000003";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.23-4";"VP02";"2025-07-05T12:04:36.594306";"-16.433356799999999";"-71.532966000000002";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.23-3";"VP02";"2025-07-05T12:07:15.704301";"-16.433542200000002";"-71.532765699999999";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.23-3";"VP02";"2025-07-05T12:07:23.304032";"-16.433556200000002";"-71.532741700000003";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-3";"VP02";"2025-07-05T12:07:41.401366";"-16.4335466";"-71.532765699999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-4";"VP02";"2025-07-05T12:07:50.666105";"-16.433548800000001";"-71.532782900000001";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-4";"VP02";"2025-07-05T12:08:00.383899";"-16.433549500000002";"-71.532785899999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-4";"VP02";"2025-07-05T12:10:10.705897";"-16.433267499999999";"-71.533062000000001";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T12:10:28.287451";"-16.4332785";"-71.533059399999999";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T12:11:42.693888";"-16.433322400000002";"-71.533152999999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T12:12:11.280499";"-16.433348800000001";"-71.533139599999998";"P";"si";2;"2";2;NA;"no";"cluster3"
"1.8.23-1";"VP02";"2025-07-05T12:14:11.148831";"-16.4332961";"-71.533316499999998";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:20:28.969811";"-16.434280600000001";"-71.533379300000007";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.23-4";"VP03";"2025-07-05T12:21:07.633032";"-16.434276199999999";"-71.533371599999995";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-3";"VP02";"2025-07-05T12:22:44.939786";"-16.433566200000001";"-71.532878600000004";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:26:08.062137";"-16.4346733";"-71.532948300000001";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-7";"VP01";"2025-07-05T12:28:17.383132";"-16.434464800000001";"-71.533266999999995";"DOG_ANOTHER_AREA";NA;3;"0";3;NA;"no";"cluster3"
"1.8.23-9";"VP01";"2025-07-05T12:31:01.502752";"-16.434466700000002";"-71.533263300000002";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.23-8";"VP01";"2025-07-05T12:35:56.080632";"-16.434476700000001";"-71.533265";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.23-9";"VP03";"2025-07-05T12:38:35.092614";"-16.434600499999998";"-71.5328959";"P";"si";2;"2";1;NA;"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:38:48.902407";"-16.4346073";"-71.532998599999999";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:39:03.140775";"-16.434596500000001";"-71.532979100000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-4";"VP02";"2025-07-05T12:36:30.235557";"-16.4339887";"-71.532887900000006";"P";"si";2;"0";0;NA;"no";"cluster3"
"1.8.23-4";"VP02";"2025-07-05T12:40:37.906769";"-16.4340519";"-71.532997800000004";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.23-9";"VP03";"2025-07-05T12:41:59.460620";"-16.434596500000001";"-71.5329792";"P";"si";5;"5";1;NA;"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:42:18.378817";"-16.434465100000001";"-71.532548000000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:42:22.220236";"-16.434464200000001";"-71.532548700000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-9";"VP03";"2025-07-05T12:43:52.647681";"-16.4344103";"-71.532514199999994";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:43:58.732407";"-16.434412900000002";"-71.532332999999994";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.23-8";"VP01";"2025-07-05T12:45:37.516407";"-16.434472";"-71.533326799999998";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:47:25.960544";"-16.434308300000001";"-71.532659699999996";"P";"si";3;"3";0;NA;"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:47:38.423916";"-16.434439900000001";"-71.532190999999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.23-9";"VP03";"2025-07-05T12:50:52.524867";"-16.434524799999998";"-71.532685299999997";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.23-8";"VP03";"2025-07-05T12:50:58.916659";"-16.4345496";"-71.532673399999993";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.23-9";"VP03";"2025-07-05T12:58:34.175194";"-16.434556099999998";"-71.532812399999997";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.14-14";"VP03";"2025-07-08T14:35:04.533928";"-16.4314164";"-71.512783099999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14-14";"VP03";"2025-07-08T14:35:47.314087";"-16.4314508";"-71.512794200000002";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.14-14";"VP03";"2025-07-08T14:38:12.501390";"-16.431752500000002";"-71.5128366";"D";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.14-14";"VP03";"2025-07-08T14:38:21.383166";"-16.431749499999999";"-71.512841600000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14-14";"VP03";"2025-07-08T14:38:33.314720";"-16.431749499999999";"-71.512841600000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14-14";"VP03";"2025-07-08T14:41:17.762432";"-16.431721100000001";"-71.512864399999998";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14-14";"VP03";"2025-07-08T14:41:48.963330";"-16.431889900000002";"-71.512733100000005";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.14-15";"VP03";"2025-07-08T14:42:04.196675";"-16.431927300000002";"-71.512663200000006";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.28-4";"VP01";"2025-07-08T14:48:23.109198";"-16.4356793";"-71.517255700000007";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.28-4";"VP01";"2025-07-08T14:48:52.893682";"-16.435678299999999";"-71.517256700000004";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.14-16";"VP03";"2025-07-08T14:52:46.898187";"-16.432358499999999";"-71.513111199999997";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.28-5";"VP01";"2025-07-08T14:54:20.371296";"-16.435628000000001";"-71.517227899999995";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.28-4";"VP01";"2025-07-08T14:54:57.064296";"-16.4356033";"-71.517226699999995";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.14A-16";"VP02";"2025-07-08T14:54:55.276466";"-16.431779800000001";"-71.514679099999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.14A-20";"VP02";"2025-07-08T14:56:14.572626";"-16.4317767";"-71.5146017";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14-16";"VP03";"2025-07-08T14:56:25.015529";"-16.4325644";"-71.513280699999996";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.14A-5";"VP02";"2025-07-08T14:56:43.907025";"-16.4317767";"-71.5146017";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.14A-4";"VP02";"2025-07-08T14:57:02.328798";"-16.431787799999999";"-71.514600099999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14A-17";"VP02";"2025-07-08T14:57:26.456635";"-16.431791700000002";"-71.514606700000002";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.14A-5";"VP02";"2025-07-08T14:57:58.824881";"-16.431711400000001";"-71.514503099999999";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.14-18";"VP03";"2025-07-08T14:58:33.695420";"-16.432484299999999";"-71.513171999999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14-18";"VP03";"2025-07-08T14:59:04.079562";"-16.4324549";"-71.5132993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14A-6";"VP02";"2025-07-08T14:58:55.081563";"-16.431735400000001";"-71.514447899999993";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.14A-5";"VP02";"2025-07-08T14:59:38.055375";"-16.431671999999999";"-71.514386299999998";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.14-18";"VP03";"2025-07-08T15:00:10.614007";"-16.432427799999999";"-71.513349300000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14-16";"VP03";"2025-07-08T15:00:15.437963";"-16.432393699999999";"-71.513447999999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14A-5";"VP02";"2025-07-08T14:59:58.933188";"-16.4316879";"-71.514357599999997";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.14A-5";"VP02";"2025-07-08T15:00:49.245737";"-16.431560300000001";"-71.514207799999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14A-4";"VP02";"2025-07-08T15:01:30.169422";"-16.431511700000001";"-71.514128200000002";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.14A-16";"VP02";"2025-07-08T15:01:54.727192";"-16.431519999999999";"-71.514131699999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.14-15";"VP03";"2025-07-08T15:04:06.293962";"-16.431762899999999";"-71.513047700000001";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.14-15";"VP03";"2025-07-08T15:05:02.548315";"-16.431868999999999";"-71.513133199999999";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.28-5";"VP01";"2025-07-08T15:06:32.388076";"-16.435652399999999";"-71.516975599999995";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.14-15";"VP03";"2025-07-08T15:07:42.510675";"-16.432029400000001";"-71.513145100000003";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.14A-25";"VP02";"2025-07-08T15:07:15.004990";"-16.431458299999999";"-71.513953299999997";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.14A-17";"VP02";"2025-07-08T15:08:29.598737";"-16.431441700000001";"-71.513956699999994";"R";NA;NA;NA;NA;"si";"no";"cluster3"
